,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295
PfalciparumDd2,urea,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,2agpe140,ps141,chsterol,asn__L,pa120,epist,glu__L,o2,thm,pcox,pail1819Z160,gthrd,lanost,cu,dag,12dgr141,fe3,lipa,2agpe181,leu__L,avite1,ptrc,hemozoin,fru,dsbard,asp__L,cdpdhdec9eg,ocdca,pg181,enlipa,cit,2ddecg3p,adn,tdcoa,chol,succ,mal__D,pgp120,cdpdodec11eg,2agpe120,2agpg120,ddca,ps181,ddcacoa,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,tyr__L,gluside,glc__D,ipdp,glyc,protein_t,tsul,2agpg181,fe2,pa161,no2,h,pg140,12dgr181,lipoate,cdpdddecg,pe,spmd,glyald,for,pmtcoa,salchs4,LptA,pe180,gua,citr__L,hxa,pe181,pe160,pi,2agpe160,cys__L,lipa_cold,ps160,o2s,pap,5fthf,pe1819Z1845Z9Z12Z15Z,clpn141,pe18111Z1845Z9Z12Z15Z,Rtotal,pail,ferrich,pheme,12dgr120,rib__D,2agpg180,pgp180,dolichol,pg1819Z160,mn2,hghhlipan,nh4,cdpdag,pdx5p,dsbaox,ade,val__L,ps140,2agpg140,ps120,taur,lys__L,ps180,12dgr161,hb,arg__L,pa141,fecost,cu2,pgp1819Z160,thr__L,pydxn,pcrd,pg161,atp,ergst,2agpe180,cdpdodecg,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,lac__L,cdpdtdec7eg,2agpe141,mg2,met__L,focytc6,hxcoa,occoa,pe161,pe120,pgp160,tag,12dgr160,ile__L,dca,so3,pe140,ca2,pg141,met__D,pgp161,pc,CE5022,ins,enlipidA,pe1801829Z12Z,sphmyln,12dgr140,pg160,pa140,his__L,tdecoa,enter,arab__L,pgp140,ser__L,pe1819Z1829Z12Z,gln__L,fum,xolest2,ficytc6,ala__L,pgp18111Z160,cd2,so4,tungs,colipa,hdcoa,ocdcea,camp,dcacoa,eca4colipa,pg18111Z160,phe__L,gthox_protein,cro4,xan,2agpg161,mobd,2agpg141,2agpe161,na1,2agpg160,dgsn,hxan,ttdca,colipap,ps161,Rtotalcoa,octa,amet,pe1819Z1819Z,ttdcea,5mthf,zymst,protein,kdo2lipid4,hdcea,odecoa,cysi__L,k,pg180,coa,o16a4colipa,ni2,gsn,pe18111Z1819Z,cdpdtdecg,12dgr180,pe141,dad_2,chitob,pa181,co2,gly,no3,pgp141,pg120,cdpdhdecg,din,35cgmp,xyl__D,gal,cobalt2,pnto__R,pgp181,man,tchola,enlipidA_LptA,stcoa,orn,hdca,pail18111Z160,trp__L,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
without_ortho_PfalciparumGN01,urea,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,asn__L,ps141,pa120,epist,glu__L,o2,thm,pcox,pail1819Z160,gthrd,lanost,cu,dag,fe3,lipa,leu__L,avite1,ptrc,hemozoin,fru,asp__L,ocdca,pg181,enlipa,cit,succ,mal__D,pgp120,ddca,ps181,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,tyr__L,glc__D,ipdp,glyc,tsul,fe2,pa161,no2,h,pg140,lipoate,spmd,glyald,for,salchs4,LptA,pe180,citr__L,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,5fthf,pe1819Z1845Z9Z12Z15Z,clpn141,pe18111Z1845Z9Z12Z15Z,ferrich,pheme,cl,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,ptd1ino,pdx5p,val__L,ps140,ps120,taur,lys__L,ps180,arg__L,pa141,fecost,cu2,pgp1819Z160,pydxn,thr__L,pcrd,pg161,atp,ergst,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,lac__L,mg2,met__L,focytc6,pe161,pe120,pgp160,tag,ile__L,dca,so3,pe140,ca2,pg141,met__D,pgp161,CE5022,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,enter,arab__L,pgp140,ser__L,pe1819Z1829Z12Z,fum,gln__L,ficytc6,ala__L,pgp18111Z160,cd2,so4,tungs,colipa,ocdcea,eca4colipa,pg18111Z160,phe__L,cro4,mobd,na1,hxan,ttdca,colipap,ps161,hcys__L,octa,amet,pe1819Z1819Z,ttdcea,5mthf,gthox,zymst,protein,kdo2lipid4,hdcea,coa,k,pg180,o16a4colipa,ni2,pe18111Z1819Z,pe141,chitob,pa181,co2,gly,pgp141,pg120,h2o2,xyl__D,gal,cobalt2,pnto__R,pgp181,tchola,enlipidA_LptA,trp__L,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AalgeraePRA109,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,pe1819Z1835Z9Z12Z,pa160,gmp,ps141,pa120,glu__L,epist,pail1819Z160,gthrd,lanost,cu,fe3,lipa,leu__L,ptrc,fru,asp__L,ocdca,pg181,cit,chol,pgp120,pepd,ddca,ps181,sulfac,zn2,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,tsul,fe2,pa161,pg140,h,spmd,ethso3,pe180,hxa,all__D,pe181,pe160,pi,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,pheme,cl,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,butso3,ps140,3mb,taur,ps120,lys__L,ps180,arg__L,pa141,tre,fecost,crn,cu2,pgp1819Z160,thr__L,pg161,ergst,cgly,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,met__L,pe161,pgp160,pe120,dca,so3,pgp161,ca2,pe140,met__D,pg141,but,pe1801829Z12Z,pg160,pa140,his__L,arab__L,pgp140,gln__L,pe1819Z1829Z12Z,pgp18111Z160,so4,mso3,tungs,colipa,ocdcea,isetac,pta,pg18111Z160,cro4,mobd,na1,ttdca,ps161,ibt,octa,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,k,pg180,ni2,pe18111Z1819Z,cbl2,pe141,pa181,pgp141,pg120,glyb,gal,cobalt2,pgp181,man,trp__L,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EfalciformisBayerHaberkorn1970,gdp,pe1829Z12Z1835Z9Z12Z,murein3px3p,pe1801819Z,pe1819Z1835Z9Z12Z,pa160,gmp,ps141,pa120,glu__L,epist,thm,pail1819Z160,gthrd,lanost,cu,26dmani,LalaDgluMdapDala,fe3,lipa,leu__L,ptrc,asp__L,ocdca,pg181,cit,pgp120,ddca,ps181,sulfac,zn2,ac,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,glyc,tsul,fe2,xyl3,no2,h,xylan4,pg140,pa161,spmd,ethso3,for,salchs4,pe180,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,LalaDgluMdap,clpn141,pe18111Z1845Z9Z12Z15Z,fecrm,pheme,inost,cl,pgp180,pg1819Z160,mn2,hghhlipan,murein3p3p,butso3,ps140,ps120,taur,degly,lys__L,ps180,pa141,tre,fecost,murein5px3p,cu2,pgp1819Z160,pg161,ergst,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,sucr,glucan4,pe161,pgp160,pe120,dca,pe140,pg141,ca2,pgp161,pe1801829Z12Z,pg160,pa140,his__L,enter,arab__L,pgp140,gln__L,pe1819Z1829Z12Z,murein5p3p,pgp18111Z160,cd2,so4,mso3,lido,egly,colipa,arbtn_fe3,ocdcea,isetac,pg18111Z160,xylb,na1,cpgn,ttdca,ps161,octa,feoxam,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,k,pg180,ni2,pe18111Z1819Z,glcglyc,pe141,fe3hox,hg2,chitob,meglyxyl,pa181,pentso3,pgp141,pg120,glucan6,glyc3p,xyl__D,gal,cobalt2,pgp181,tchola,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TtheileriEdinburgh,urea,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,asn__L,pe1819Z1835Z9Z12Z,pa160,gmp,ps141,pqh2,pa120,glu__L,gam,actn__R,epist,thm,mnl,pail1819Z160,gthrd,lanost,cu,pq,LalaDgluMdapDala,fe3,lipa,leu__L,ptrc,fru,asp__L,ocdca,pg181,enlipa,cit,pgp120,metox__R,ddca,ps181,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,tyr__L,pa180,hghhlipa,glc__D,glyc,tsul,g1p,fe2,lcts,pg140,h,pa161,drib,spmd,prolb,glyald,salchs4,LptA,pe180,hco3,hxa,all__D,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,LalaDgluMdap,clpn141,pe18111Z1845Z9Z12Z15Z,fecrm,ctbt,pheme,inost,cl,ferrich,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,nh4,gm1lipa,metox,butso3,val__L,sbt__D,ps140,ps120,taur,lys__L,ps180,ascb__L,arg__L,pa141,tre,fecost,crn,cu2,thr__L,pgp1819Z160,galur,pg161,ergst,hexc,acgam,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,acmum,mg2,sucr,met__L,glucan4,pe161,pe120,pgp160,ile__L,dca,so3,pg141,ca2,pgp161,met__D,pe140,manglyc,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,enter,arab__L,ser__L,pgp140,gln__L,pe1819Z1829Z12Z,arbt,ala__L,pgp18111Z160,cd2,so4,tungs,arbtn_fe3,colipa,ocdcea,isetac,arsenb,arab__D,eca4colipa,pg18111Z160,galt,crn__D,chtbs,cro4,glcur,mobd,na1,cpgn,ttdca,colipap,ps161,octa,feoxam,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,k,malt,pg180,o16a4colipa,ni2,acmana,pe18111Z1819Z,pe141,fe3hox,chitob,pa181,co2,no3,gly,pgp141,gm2lipa,pg120,glucan6,glyb,glyc3p,xyl__D,gal,cobalt2,pgp181,man,tchola,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GintestinalisAssemblageBGS,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,ps141,maltttr,pa120,epist,gam,malthx,actn__R,o2,mnl,pail1819Z160,gthrd,14glucan,lanost,fe3,lipa,leu__L,ptrc,fru,maltpt,ocdca,pg181,enlipa,cit,chol,pgp120,ddca,ps181,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,tsul,fe2,pa161,pg140,h,spmd,prolb,pullulan1200,salchs4,LptA,pe180,hco3,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pap,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,Rtotal,ctbt,pheme,inost,ferrich,pgp180,pg1819Z160,mn2,hghhlipan,nh4,alaala,ptd1ino,butso3,val__L,sbt__D,ps140,ps120,taur,lys__L,ps180,ascb__L,arg__L,pa141,tre,fecost,crn,cu2,thr__L,pgp1819Z160,pg161,ergst,acgam,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,acmum,ferxa,mg2,sucr,met__L,pe161,pe120,pgp160,ile__L,dca,so3,pgp161,ca2,pe140,met__D,pg141,4h3npacald,manglyc,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,enter,pgp140,gln__L,pe1819Z1829Z12Z,arbt,ala__L,pgp18111Z160,cd2,so4,tungs,colipa,ocdcea,isetac,arsenb,3ntym,eca4colipa,pg18111Z160,galt,crn__D,chtbs,cro4,mobd,starch1200,na1,chols,ttdca,colipap,ps161,octa,pe1819Z1819Z,ttdcea,gthox,zymst,protein,kdo2lipid4,hdcea,k,fe3dcit,malt,o16a4colipa,ni2,acmana,pe18111Z1819Z,pg180,pe141,chitob,pa181,co2,no3,pgp141,pg120,h2o2,glyb,malttr,xyl__D,cobalt2,pgp181,man,tchola,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LspMARLEM2494,urea,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,gmp,ps141,pqh2,pa120,glu__L,gam,actn__R,epist,o2,mnl,thm,g3pe,pail1819Z160,gthrd,lanost,cu,pq,LalaDgluMdapDala,fe3,lipa,leu__L,ptrc,fru,asp__L,ocdca,pg181,enlipa,cit,fe3dhbzs,pgp120,metox__R,g3pi,ddca,ps181,sulfac,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,glyc,tsul,g1p,fe2,lcts,pg140,h,pa161,feenter,g3ps,prolb,ethso3,glyald,salchs4,LptA,pe180,hco3,progly,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,LalaDgluMdap,clpn141,pe18111Z1845Z9Z12Z15Z,fecrm,ctbt,pheme,inost,ferrich,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,alaala,gm1lipa,metox,butso3,val__L,sbt__D,ps140,3mb,taur,ps120,lys__L,ps180,ascb__L,arg__L,pa141,tre,fecost,crn,cu2,thr__L,pgp1819Z160,galur,pg161,ergst,hexc,cgly,acgam,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,acmum,mg2,sucr,met__L,pe120,pe161,pgp160,ile__L,dca,so3,udcpdp,ca2,pe140,met__D,pg141,pgp161,but,manglyc,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,enter,arab__L,ser__L,pgp140,gln__L,pe1819Z1829Z12Z,arbt,ala__L,pgp18111Z160,cd2,so4,mso3,tungs,arbtn_fe3,g3pg,colipa,ocdcea,isetac,arsenb,pta,arab__D,eca4colipa,pg18111Z160,galt,crn__D,chtbs,cro4,glcur,mobd,na1,cpgn,ttdca,colipap,udcpp,12ppd__S,ibt,ps161,octa,feoxam,pe1819Z1819Z,ttdcea,zymst,g3pc,protein,kdo2lipid4,hdcea,k,fe3dcit,malt,o16a4colipa,ni2,acmana,pe18111Z1819Z,pg180,pe141,fe3hox,chitob,pa181,co2,pentso3,no3,gly,pgp141,gm2lipa,pg120,glyb,glyc3p,xyl__D,gal,cobalt2,pgp181,man,tchola,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
without_ortho_PrelictumSGS1-like,urea,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,gmp,ps141,pa120,epist,actn__R,o2,pcox,pail1819Z160,gthrd,lanost,cu,fe3,lipa,leu__L,ptrc,hemozoin,fru,ocdca,pg181,enlipa,cit,chol,pgp120,ddca,ps181,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,glyc,tsul,fe2,pa161,no2,h,pg140,glyald,for,pe180,LptA,hxa,pe181,pe160,pi,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,clpn141,pe18111Z1845Z9Z12Z15Z,ctbt,pheme,inost,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,ptd1ino,ps140,ps120,taur,ps180,pa141,fecost,crn,cu2,pgp1819Z160,pcrd,pg161,ergst,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,lac__L,mg2,focytc6,pe161,pe120,pgp160,dca,pgp161,pg141,ca2,pe140,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,arab__L,pgp140,pe1819Z1829Z12Z,ficytc6,pgp18111Z160,cd2,so4,tungs,colipa,ocdcea,eca4colipa,pg18111Z160,crn__D,mobd,na1,ttdca,colipap,ps161,octa,amet,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,k,pg180,o16a4colipa,ni2,pe18111Z1819Z,pe141,chitob,pa181,co2,pgp141,pg120,glyb,xyl__D,gal,cobalt2,pgp181,man,tchola,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PcoatneyiHackeri,urea,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,2agpe140,gmp,ps141,chsterol,asn__L,pa120,epist,glu__L,pail1819Z160,gthrd,lanost,cu,dag,12dgr141,fe3,lipa,2agpe181,leu__L,ptrc,hemozoin,fru,dsbard,asp__L,cdpdhdec9eg,ocdca,pg181,enlipa,cit,2ddecg3p,adn,chol,tdcoa,pgp120,cdpdodec11eg,2agpe120,2agpg120,metox__R,ddca,ps181,ddcacoa,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,tyr__L,gluside,glc__D,glyc,protein_t,tsul,2agpg181,fe2,pa161,no2,h,pg140,12dgr181,drib,cdpdddecg,pe,spmd,glyald,for,pmtcoa,salchs4,LptA,pe180,gua,hxa,pe181,pe160,pi,cys__L,2agpe160,lipa_cold,ps160,o2s,pap,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,Rtotal,pail,pheme,12dgr120,rib__D,2agpg180,pgp180,dolichol,pg1819Z160,mn2,hghhlipan,nh4,cdpdag,metox,dsbaox,ade,val__L,ps140,2agpg140,ps120,taur,lys__L,ps180,12dgr161,hb,arg__L,pa141,fecost,cu2,pgp1819Z160,thr__L,pg161,ergst,2agpe180,cdpdodecg,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,lac__L,cdpdtdec7eg,2agpe141,mg2,met__L,hxcoa,occoa,pe161,pe120,pgp160,12dgr160,ile__L,dca,so3,pe140,ca2,pgp161,met__D,pg141,pc,ins,enlipidA,pe1801829Z12Z,sphmyln,12dgr140,pg160,pa140,his__L,tdecoa,enter,arab__L,pgp140,ser__L,gln__L,pe1819Z1829Z12Z,xolest2,ala__L,pgp18111Z160,cd2,so4,tungs,colipa,hdcoa,ocdcea,camp,dcacoa,eca4colipa,pg18111Z160,phe__L,gthox_protein,cro4,xan,2agpg161,mobd,2agpg141,2agpe161,na1,2agpg160,dgsn,hxan,ttdca,colipap,ps161,Rtotalcoa,octa,amet,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,odecoa,cysi__L,k,pg180,o16a4colipa,ni2,gsn,pe18111Z1819Z,cdpdtdecg,12dgr180,pe141,dad_2,chitob,pa181,co2,gly,no3,pgp141,pg120,cdpdhdecg,din,35cgmp,glyb,xyl__D,gal,cobalt2,pnto__R,pgp181,man,tchola,enlipidA_LptA,stcoa,orn,hdca,pail18111Z160,trp__L,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EcuniculiEC2,pe1829Z12Z1835Z9Z12Z,murein3px3p,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,ps141,pa120,glu__L,epist,gbbtn,pail1819Z160,gthrd,lanost,cu,fe3,lipa,leu__L,ptrc,asp__L,ocdca,pg181,enlipa,cit,chol,pgp120,pepd,ddca,ps181,sulfac,zn2,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,fol,tsul,fe2,pa161,pg140,h,spmd,prolb,ethso3,LptA,pe180,hxa,all__D,pe181,pe160,pi,cys__L,lipa_cold,ps160,pap,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,ctbt,pheme,ferrich,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,murein3p3p,butso3,ps140,ps120,lys__L,ps180,arg__L,pa141,fecost,murein5px3p,crn,pgp1819Z160,pg161,ergst,cgly,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,met__L,pe161,pe120,pgp160,dca,so3,pe140,ca2,pgp161,met__D,pg141,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,pgp140,pe1819Z1829Z12Z,murein5p3p,pgp18111Z160,cd2,so4,mso3,tungs,colipa,ocdcea,isetac,arsenb,eca4colipa,pg18111Z160,cro4,mobd,na1,chols,ttdca,colipap,ps161,octa,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,k,pg180,o16a4colipa,ni2,pe18111Z1819Z,pe141,ectoine,chitob,pa181,pgp141,pg120,glyb,xyl__D,gal,cobalt2,pgp181,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PfragileNilgiri,urea,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,2agpe140,gmp,ps141,chsterol,pa120,epist,pail1819Z160,gthrd,lanost,cu,dag,12dgr141,fe3,lipa,2agpe181,leu__L,ptrc,hemozoin,fru,cdpdhdec9eg,ocdca,pg181,enlipa,cit,2ddecg3p,chol,tdcoa,pgp120,cdpdodec11eg,2agpe120,2agpg120,ddca,ps181,ddcacoa,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,glyc,tsul,2agpg181,fe2,pa161,no2,h,pg140,12dgr181,drib,cdpdddecg,pe,spmd,glyald,for,pmtcoa,salchs4,pe180,LptA,hxa,pe181,pe160,pi,cys__L,2agpe160,lipa_cold,ps160,o2s,pe1819Z1845Z9Z12Z15Z,clpn141,pe18111Z1845Z9Z12Z15Z,Rtotal,pail,ferrich,pheme,12dgr120,rib__D,2agpg180,pgp180,dolichol,pg1819Z160,mn2,hghhlipan,cdpdag,ps140,2agpg140,ps120,taur,ps180,12dgr161,hb,arg__L,pa141,fecost,cu2,pgp1819Z160,pg161,ergst,2agpe180,cdpdodecg,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,lac__L,cdpdtdec7eg,2agpe141,mg2,met__L,hxcoa,occoa,pe161,pe120,pgp160,12dgr160,dca,so3,pg141,ca2,pgp161,met__D,pe140,pc,enlipidA,pe1801829Z12Z,sphmyln,12dgr140,pg160,pa140,his__L,tdecoa,enter,arab__L,pgp140,gln__L,pe1819Z1829Z12Z,xolest2,pgp18111Z160,cd2,so4,tungs,colipa,hdcoa,ocdcea,dcacoa,eca4colipa,pg18111Z160,cro4,2agpg161,mobd,2agpg141,2agpe161,na1,2agpg160,ttdca,colipap,ps161,Rtotalcoa,octa,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,odecoa,k,pg180,o16a4colipa,ni2,pe18111Z1819Z,cdpdtdecg,12dgr180,pe141,chitob,pa181,co2,pgp141,pg120,cdpdhdecg,glyb,xyl__D,gal,cobalt2,pgp181,man,tchola,enlipidA_LptA,stcoa,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
